"os_id","contribution_date","name","address","country_code","country_name","lat","lng","sector","contributor (list)","number_of_workers","parent_company","processing_type_facility_type_raw","facility_type","processing_type","product_type","claim_created_at","claim_name_in_native_language","claim_company_website","claim_company_phone","claim_point_of_contact","claim_point_of_contact_email","claim_office_name","claim_office_address","claim_office_country_code","claim_office_phone_number","claim_description","claim_certifications_standards_regulations","claim_affiliations","claim_minimum_order_quantity","claim_average_lead_time","claim_female_workers_percentage","claim_industry_sectors","claim_location_types","claim_other_location_type","claim_product_types","claim_processing_types","claim_parent_company","claim_number_of_workers","claim_opening_date","claim_closing_date","claim_estimated_annual_throughput_kg_year","claim_energy_coal_j","claim_energy_natural_gas_j","claim_energy_diesel_j","claim_energy_kerosene_j","claim_energy_biomass_j","claim_energy_charcoal_j","claim_energy_animal_waste_j","claim_energy_electricity_mwh","claim_energy_other_j","is_closed","accord_inspections_and_remediation_program.rsc_presence","accord_inspections_and_remediation_program.first_inspection_date","amfori_compliance_status.bsci_audit.expiration_date","amfori_compliance_status.bsci_audit.submission_date","amfori_compliance_status.bepi_audit.expiration_date","amfori_compliance_status.bepi_audit.submission_date","amfori_compliance_status.environmental_risk_assessment.completion_date","amfori_compliance_status.environmental_risk_assessment.expiration_date","climate_trace_emissions.estimated_emissions","climate_trace_emissions.estimated_annual_throughput","climate_trace_emissions.emissions_model","estimated_emissions","labor_solutions_grievance_mechanism.wovo_active","labor_solutions_grievance_mechanism.wovo_active_date","labor_solutions_grievance_mechanism.thematic_coverage","labor_solutions_grievance_mechanism.mechanism_type_ownership","labor_solutions_grievance_mechanism.access_modality","labor_solutions_grievance_mechanism.coverage","rsc_grievance_mechanism.status","rsc_grievance_mechanism.thematic_coverage","rsc_grievance_mechanism.mechanism_type_ownership","rsc_grievance_mechanism.access_modality","rsc_grievance_mechanism.coverage","slcp_assessment.most_recent_assessment_status","slcp_assessment.most_recent_assessment_date","slcp_assessment.assessment_platform","slcp_assessment.verifier_body","slcp_assessment.slcp_facility_id","ulula_grievance_mechanism.status","ulula_grievance_mechanism.start_date","ulula_grievance_mechanism.end_date","ulula_grievance_mechanism.thematic_coverage","ulula_grievance_mechanism.mechanism_type_ownership","ulula_grievance_mechanism.access_modality","ulula_grievance_mechanism.coverage","worldly_assessment_data.fem_assessment.last_date","worldly_assessment_data.fem_assessment.reporting_year","worldly_assessment_data.fem_assessment.verification_status","wrap_certification.certification_status","wrap_certification.issue_date","wrap_certification.expiration_date","mit_living_wage.county_link","mit_living_wage.county_link_text","wage_indicator.living_wage_link_national","wage_indicator.living_wage_link_national_text","wage_indicator.minimum_wage_link_english","wage_indicator.minimum_wage_link_english_text","wage_indicator.minimum_wage_link_national","wage_indicator.minimum_wage_link_national_text"
"CN2023060KQTEK3","2023-04-23","Jiangsu Zhimin Supply Chain Management Co., Ltd.","No. 4 Majing Road, Mocheng Town, Changshu, Jiangsu","CN","China",31.60548,120.72118,"Apparel|Unspecified","Jiangsu Zhimin Supply Chain Management Co., Ltd. (Jiangsu Zhimin Supply Chain Management Co., Ltd.)|Worldly|A Civil Society Organization|Social & Labor Convergence Program (SLCP) (Social & Labor Convergence Program List 2025)","91","NA","cutting&sewing","Final Product Assembly","Cutting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.cn/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/china-custom","View Minimum Wage in English","https://wageindicator.cn/salary/minimumwagesinchina","View Minimum Wage in national language"
"CN2023062E7NZR1","2023-03-03","Huai’an Reo-Eco Supply Chain Co.,Ltd.","Room 302, REO-ECO Building, 28 Nanhai Road, Hongze Economic Development Zone","CN","China",23.0288199,113.14278,"Apparel","An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.cn/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/china-custom","View Minimum Wage in English","https://wageindicator.cn/salary/minimumwagesinchina","View Minimum Wage in national language"
"CN2023063M1PF72","2023-03-04","CQC Supply Chain Management Co., Ltd.","204-1, 2nd Floor, 5# Building, Yudian Garden, 39 Dingrong Road, Fengze","CN","China",24.92121,118.63108,"Apparel","An Auditor / Certification Scheme / Service Provider|Benetton Group (2024 Benetton suppliers list)","","","SPINNING","Raw Material Processing or Production","Spinning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.cn/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/china-custom","View Minimum Wage in English","https://wageindicator.cn/salary/minimumwagesinchina","View Minimum Wage in national language"
"CN2023063MW833Z","2023-03-04","EVER-GLORY SUPPLY CHAIN SERVICE CO., LTD.","509 Chengxin Road,Jiangning Development Zone","CN","China",31.9526599,118.84002,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.cn/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/china-custom","View Minimum Wage in English","https://wageindicator.cn/salary/minimumwagesinchina","View Minimum Wage in national language"
"CN2023064CPM8RR","2023-03-05","Foshan Maosutong Supply Chain Management Co., Ltd.","Room 2, 3rd Building, No.28, 7th lane, Huancheng Street, Hecheng Town, Gaoming District","CN","China",22.702644,112.499607,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.cn/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/china-custom","View Minimum Wage in English","https://wageindicator.cn/salary/minimumwagesinchina","View Minimum Wage in national language"
"CN2023064EB05FF","2023-03-05","FUJIAN QUANZHOU JUSTSUN SUPPLY CHAIN CO., LTD","UNIT 1803, 18 FLOOR, NO. 8, BUILDING, NO. 165 EAST TAPU ROAD, SIMING DISTRICT","CN","China",24.4457899,118.08243,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.cn/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/china-custom","View Minimum Wage in English","https://wageindicator.cn/salary/minimumwagesinchina","View Minimum Wage in national language"
"CN2023064KE5SPQ","2023-03-05","Guang Zhou Li Qi Supply Chain Co., Ltd","Room 102, No. 6 Of Nan Ya Rd, Nancun Town, Panyu District, Guangzhou City Nancun Town, 511442 , Guangdong Sheng, China","CN","China",23.01371,113.37323,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.cn/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/china-custom","View Minimum Wage in English","https://wageindicator.cn/salary/minimumwagesinchina","View Minimum Wage in national language"
"CN2023065BV33EX","2023-03-06","LVYUN SUPPLY CHAIN MANAGEMENT (TIANJIN) CO., LTD. site1","No.5.KAIFANG ROAD. No. 5, KAIFANG ROAD, WEST COAST COMPREHENSIVE BONDED ZONE,","CN","China",35.86166,104.195397,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.cn/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/china-custom","View Minimum Wage in English","https://wageindicator.cn/salary/minimumwagesinchina","View Minimum Wage in national language"
"CN2023065BZX6J2","2023-03-06","Qingdao Jadary Supply Chain Service Limited Company","7-3-505, Tianan Digital City, No. 88 Chunyang Road, Chengyang District 266109 Qingdao, Shandong Province, China","CN","China",36.315,120.4234,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.cn/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/china-custom","View Minimum Wage in English","https://wageindicator.cn/salary/minimumwagesinchina","View Minimum Wage in national language"
"CN2023066D6EKQF","2023-03-07","Sumec International Supply Chain Management (Nanjing) Co., Ltd.","Floor 23, No. 68 Yunlongshan Road, Jianye District,","CN","China",31.99118,118.73927,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.cn/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/china-custom","View Minimum Wage in English","https://wageindicator.cn/salary/minimumwagesinchina","View Minimum Wage in national language"
"CN2023066DA15XY","2023-03-07","SHENZHEN BEFORE THE PORCH XUANKAI FINANCIAL SUPPLY CHAIN CO., LTD.","0702-A033, Port Building, Maritime Center, No. 59, Linhai Avenue, Nanshan Street, Qianhai Shenzhen Hong Kong Cooperation Zone","CN","China",22.50128,113.884659,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.cn/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/china-custom","View Minimum Wage in English","https://wageindicator.cn/salary/minimumwagesinchina","View Minimum Wage in national language"
"CN2023066EX7DRV","2023-03-07","SeeWorld (Jiangsu) Supply Chain Management Co., Ltd. (Nantong)","Mapletree Nantong (EDZ) LOGISTICS Park, No. 20, Jiqing Road, Nantong Economic Development Zone","CN","China",31.93047,120.99041,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.cn/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/china-custom","View Minimum Wage in English","https://wageindicator.cn/salary/minimumwagesinchina","View Minimum Wage in national language"
"CN2023066R8H8DA","2023-03-07","Seeworld (Jiangsu) Supply Chain Management Co., Ltd. (Suzhou)","DOOR NO.26, NO.4 POULOS LOGISTICS PARK, 8815 DONGSHAN AVENUE","CN","China",35.86166,104.195397,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.cn/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/china-custom","View Minimum Wage in English","https://wageindicator.cn/salary/minimumwagesinchina","View Minimum Wage in national language"
"CN20230675RR9DG","2023-03-08","Xiamen Dream Supply Chain Co.,Ltd.","No.0539, Unit 109 Software Park Phase III, No.62, Chengyibei Street, Jimei District","CN","China",24.5759099,118.0972799,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.cn/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/china-custom","View Minimum Wage in English","https://wageindicator.cn/salary/minimumwagesinchina","View Minimum Wage in national language"
"CN2023068N581Y7","2023-03-09","Hangzhou Cloth Seller Supply Chain Management Co., Ltd.","175 Dangke Road, Guali Town, Xiaoshan District, Hangzhou City, 311241, Zhejiang Province, China","CN","China",30.16201,120.51111,"Apparel","An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.cn/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/china-custom","View Minimum Wage in English","https://wageindicator.cn/salary/minimumwagesinchina","View Minimum Wage in national language"
